sample_id,language,origin,text,source_id,avg_sentence_length,std_sentence_length,punctuation_density,avg_word_length,type_token_ratio,function_word_ratio
,de,gemini,"Hier ist eine natürliche und dem Nachrichtenstil entsprechende Formulierung:

Amtlichen Schätzungen zufolge werden sich die Kosten für die Versorgung in den kommenden zwei Jahren auf 7,4 Milliarden Euro belaufen. Aus rechtlichen Gründen kann der vollständige Artikel, der auf Agenturmeldungen beruht, gegenwärtig nicht mehr bereitgestellt werden.",de_78,22.5,6.5,0.13333333333333333,6.688888888888889,0.9333333333333333,0.2222222222222222
,de,gemini,"Hier ist eine sprachlich überarbeitete Version im natürlichen Nachrichtenstil:

**ÖBB planen Einstieg in den Carsharing-Markt**

Wien – Die ÖBB wollen künftig überschüssige Dienstwagen an ihre Kunden vermieten. Der konzerneigene Fuhrpark umfasst rund 600 Fahrzeuge, die künftig Teil des Mobilitätsangebots werden sollen, erklärte ÖBB-Chef Christian Kern gegenüber dem „Kurier“. Eine Aufstockung der Flotte durch Zukäufe ist nicht vorgesehen. Im Vergleich zu klassischen Carsharing-Anbietern müssen Nutzer allerdings Abstriche bei der Flexibilität machen: Die Fahrzeuge müssen zwingend zum jeweiligen Anmietbahnhof zurückgebracht werden. Aktuell läuft ein interner Testlauf, bei dem Bahn-Mitarbeiter das Buchungssystem erproben. Noch im Sommer wollen die ÖBB zudem auf dem florierenden Markt für Fernbusse Fuß fassen.",de_79,17.5,6.370504951205464,0.10476190476190476,6.761904761904762,0.8857142857142857,0.13333333333333333
,de,gemini,"Hier ist eine redigierte Fassung im typischen Stil einer Nachrichtenagentur:

**Vom „Maestro“ zum Sündenbock: Alan Greenspan wird 90**

Fast zwanzig Jahre lang galt er als mächtigster Notenbanker der Welt, doch die Finanzkrise hat sein Vermächtnis schwer beschädigt. Zum heutigen Sonntag begeht der langjährige Chef der US-Zentralbank Fed, Alan Greenspan, seinen 90. Geburtstag. 

Um die Jahrtausendwende wurde der damalige Fed-Chef noch als „größter Zentralbanker der Weltgeschichte“ gefeiert. Jahrelang genoss er an den Märkten Kultstatus, galt als unfehlbares Orakel und genoss parteiübergreifende Unterstützung. Seine Karriere an der Spitze der Federal Reserve hatte 1987 begonnen. Gleich zu Beginn musste er sich beim historischen Börsencrash am „Schwarzen Montag“ bewähren – und stoppte die Panik erfolgreich mit massiven Geldspritzen.

Es folgten Jahre des beispiellosen wirtschaftlichen Aufschwungs. Greenspan schien Konjunktur und Inflation mühelos zu steuern. Selbst nach den Terroranschlägen von 2001 reagierte er mit Zinssenkungen, die den nächsten Abschwung verhinderten. Die Märkte verließen sich blind auf seine „magische Hand“ in der Gewissheit, dass die Notenbank im Ernstfall eingreifen würde.

Im Jahr 2006 trat Greenspan ab, die Aufarbeitung der Krise überließ er seinem Nachfolger Ben Bernanke. Doch aus heutiger Sicht gilt die jahrelange Niedrigzinspolitik unter Greenspan als Brandbeschleuniger für die Spekulationsblasen, die 2007 zum Kollaps des US-Immobilienmarktes und der weltweiten Finanzkrise führten. Fehler weist der 90-Jährige bis heute von sich – er habe schließlich rechtzeitig vor Überhitzungen gewarnt.",de_80,15.785714285714286,8.410695329065687,0.1085972850678733,6.393665158371041,0.7782805429864253,0.1583710407239819
,de,gemini,"Hier ist eine überarbeitete Version im natürlichen Nachrichtenstil, die den Inhalt und die Länge des Originals beibehält:

**Erfolgreicher Abschluss auf der Mariahilfer Straße: Budget um eine halbe Million unterschrieben**

Wien – Mit einer kleinen technischen Panne ist am Freitag die Umgestaltung der Wiener Mariahilfer Straße zu Ende gegangen. Beim symbolischen Verlegen des letzten Pflastersteins versagte der Vakuumsauger, der Stein löste sich und zerbrach. Erst der zweite Anlauf saß – ein Zwischenfall, der symbolhaft für die gesamte Entstehungsgeschichte der neuen Begegnungszone steht. 

Vor allem Verkehrsstadträtin Maria Vassilakou (Grüne) zeigte sich bei der finalen Präsentation sichtlich erleichtert. Das Projekt war jahrelang von heftigem Gegenwind begleitet worden. Besonders Wirtschaft und Opposition hatten die Pläne zur Fußgängerzone vehement kritisiert, und auch der damalige Koalitionspartner SPÖ zögerte zunächst. Erst eine knappe Volksbefragung in den Bezirken Mariahilf und Neubau brachte die Wende. Die Strapazen der vergangenen zwei Jahre seien spurlos an ihr vorübergegangen, scherzte Vassilakou mit Blick auf das ein oder andere neue graue Haar. 

Trotz der holprigen Vorgeschichte zieht die Stadt eine durchgehend positive Bilanz. Nicht nur der Zeitplan wurde eingehalten, auch finanziell blieb man im grünen Bereich: Laut Projektkoordinator Peter Lux wird das Budget von 25 Millionen Euro voraussichtlich um rund 500.000 Euro unterboten; die endgültige Abrechnung läuft noch. Vassilakou sprach von einem „gelungenen Projekt“, das sie glücklich mache. Man habe viel gelernt, etwa dass ein Testabschnitt zu Beginn als Anschauungsobjekt hilfreich gewesen wäre. 

Die „Mahü“ soll jedoch kein Einzelfall bleiben. Laut der Stadträtin gibt es in den Bezirken zahlreiche Wünsche nach ähnlichen Reformen, um die Lebensqualität durch Verkehrsberuhigung und Grünflächen zu steigern. An die Dimensionen der Mariahilfer Straße werde ein künftiges Projekt allerdings nicht heranreichen.

Gefeiert wird das Ende der Bauarbeiten erst am Samstag mit einem großen Straßenfest. Neben Prominenten wie den Song-Contest-Teilnehmern „The Makemakes“ und der Band „Tagtraeumer“ erwartet die Besucher ein buntes Programm mit Kletterwand, Kinderanimation und einer Rüttelplatte. Für die Feierlichkeiten wird die gesamte Meile für den Verkehr gesperrt, was auch zu Umleitungen beim Bus 13A führt.

Kritik kommt indessen vom ÖAMTC. Es sei verfrüht, jetzt schon in uneingeschränkten Jubel auszubrechen, ließ der Autofahrerclub via Aussendung verlauten. Weder die Verkehrsabläufe auf der neuen Begegnungszone noch die Folgen für die angrenzenden Grätzel ließen sich zum jetzigen Zeitpunkt seriös bewerten, weshalb man vor einer schnellen Kopie des Konzepts in anderen Bezirken warnt.",de_81,17.318181818181817,9.498259953736808,0.10526315789473684,6.2973684210526315,0.7315789473684211,0.19736842105263158
,de,gemini,"Hier ist eine umgeschriebene Fassung im natürlichen Nachrichtenstil, die in Länge und Inhalt dem Original entspricht:

**Freiheit nach 55 Tagen im Hungerstreik. Jerusalem** – Nach einem lebensgefährlichen Protest im Gefängnis darf ein prominenter palästinensischer Häftling nach Hause. Wie das israelische Fernsehen am Montag berichtete, hat Israel der Freilassung von Khader Adnan, einem führenden Mitglied des Islamischen Jihad, noch vor Ende des Ramadans zugestimmt. Im Gegenzug beendet der 37-Jährige seinen nunmehr 55 Tage währenden Hungerstreik. Wegen seines kritischen Gesundheitszustands wird Adnan derzeit in einem israelischen Krankenhaus medizinisch versorgt. 

Zuvor hatten Beobachter gewarnt, dass ein Tod des in den Autonomiegebieten sehr populären Häftlings neue Unruhen im Nahostkonflikt hätte auslösen können. Israel hatte den Islamisten vor rund einem Jahr im Westjordanland festgenommen – im Zuge einer Razzia nach der Entführung und Tötung dreier israelischer Jugendlicher durch militante Palästinenser. Adnan befand sich seither ohne offizielle Anklage in sogenannter Verwaltungshaft. Diese umstrittene Maßnahme erlaubt es den Behörden, Verdächtige aus Sicherheitsgründen für sechs Monate oder länger gefangen zu halten, ohne ihnen den Prozess zu machen. Bereits im Februar 2012 hatte Adnan einen 66-tägigen Hungerstreik erst nach einer ähnlichen Vereinbarung abgebrochen.",de_82,18.4,6.003332407921453,0.09782608695652174,6.559782608695652,0.8097826086956522,0.09239130434782608
,de,gemini,"Hier ist eine Version im natürlichen, sachlich-journalistischen Nachrichtenstil:

**Protest gegen Open-Air-Toilette in San Francisco**

San Francisco – Ein neues Freiluft-Pissoir am Rande eines beliebten Parks sorgt in San Francisco für heftigen Streit. Obwohl sich im Vorfeld viele Anwohner für das in den USA neuartige, offene Modell starkgemacht hatten, geht nun die „Chinese Christian Union“ gemeinsam mit weiteren Bürgern gerichtlich dagegen vor. In der Klageschrift wird moniert, dass die lediglich durch ein Gitter sichtgeschützte Anlage anstößig sei und die Privatsphäre verletze. Zudem bemängeln die Kläger eine starke Geruchsbelästigung sowie unhygienische Zustände, da vor Ort keine Händewaschmöglichkeiten existieren. Auch sei das Pissoir gegenüber Frauen und Menschen mit Behinderungen diskriminierend; die Initiatoren fordern daher den sofortigen Abbau. 

Die Stadtverwaltung hatte das Urinal im Zuge einer Parksanierung zusätzlich zu herkömmlichen Sanitäranlagen errichten lassen, um dem weitverbreiteten Wildpinkeln entgegenzuwirken. Ein Einlenken lehnt die Stadt jedoch ab. Ein Sprecher der Justizbehörde zeigte sich befremdet über die Klage: Angesichts der Tatsache, dass der Dolores Park seit Jahren für seine bunte Gegenkultur mit nackten Sonnenanbetern und Drogenkonsum bekannt sei, sei es überraschend, dass man sich ausgerechnet an einem öffentlichen Pissoir störe.",de_83,22.875,10.203400168571259,0.1092896174863388,6.5683060109289615,0.8087431693989071,0.16393442622950818
,de,gemini,"Hier ist eine sprachlich überarbeitete Fassung im Stil einer modernen Nachrichten- oder Hintergrundanalyse, die Länge und Thema beibehält:

Der Erfolg der FPÖ ist längst kein isoliertes Phänomen mehr. Ob Geert Wilders in den Niederlanden mit einem knappen, aber euphorischen „Fantastic“ oder Italiens Lega-Chef Matteo Salvini mit einem schlichten „Trionfo“: Nach Norbert Hofers starkem Abschneiden bei der Bundespräsidentenwahl blickt Europas rechte Szene voller Bewunderung nach Österreich. Doch im Gegensatz zur Ära Jörg Haiders steht die FPÖ heute nicht mehr allein da. In ganz Europa erleben rechtspopulistische Kräfte einen Höhenflug. Ihr gemeinsames Erfolgsrezept in Zeiten von Wirtschaftskrise und Zuwanderung ist das Versprechen einer Rückkehr in nationale Sicherheit. 

Die Zahlen sprechen für sich: Ungarns Fidesz regiert ebenso mit absoluter Mehrheit wie die PiS in Polen. Auch die Dänische Volkspartei erzielt starke Ergebnisse, und der französische Front National wurde bei der Europawahl 2014 stärkste Kraft in Frankreich. In Staaten wie Schweden, Finnland, Großbritannien und den Niederlanden haben sich Rechtspopulisten fest jenseits der Zehn-Prozent-Hürde etabliert. Selbst Deutschland, das lange als immun galt, hat dieser Strömung nicht standgehalten: Die AfD feierte teils drastische Wahlerfolge in den Bundesländern – gipfelnd in 24,2 Prozent in Sachsen-Anhalt –, womit ihr der Einzug in den Bundestag gesichert schien.

Was diese Bewegungen heute schlagkräftiger macht als früher, ist ihre europaweite Vernetzung. Während osteuropäische Parteien teilweise noch an historischen Nationalkonflikten laborieren, haben die westlichen Rechten ihre alten Gräben zugeschüttet. Sie einen sich im Kampf gegen gemeinsame Feindbilder: den Islam, die Europäische Union und zunehmend auch die Globalisierung samt internationaler Konzerne. Viele dieser Parteien – die FPÖ fungiert hier als Vorbild – haben wirtschaftsliberalen Ballast abgeworfen und bedienen stattdessen antikapitalistische Töne. So war es im österreichischen TV-Duell bezeichnenderweise nicht die linke Seite, sondern Norbert Hofer, der am schärfsten gegen das Freihandelsabkommen TTIP agitiert. 

Die europäischen Rechtsparteien haben ihre Programmatik passgenau auf die Sorgen vieler Bürger zugeschnitten. Die Angst vor unkontrollierter Zuwanderung vermischt sich dabei mit tiefen Abstiegsängsten. Angesichts stagnierender Arbeitsmärkte und einer prekarisierten Berufswelt greift diese Verunsicherung längst weit in die bürgerliche Mitte aus.",de_84,19.470588235294116,7.9935094777967395,0.10876132930513595,6.595166163141994,0.7552870090634441,0.18126888217522658
,de,gemini,"Hier ist eine inhaltlich identische, sprachlich überarbeitete Version im natürlichen Stil einer Sportnachrichten-Agentur oder Tageszeitung:

Gianni Infantino ist der neue Mann an der Spitze des Fußball-Weltverbandes. Der Schweizer setzte sich am Freitag beim außerordentlichen Fifa-Kongress in Zürich im entscheidenden zweiten Wahlgang mit 115 zu 88 Stimmen gegen den favorisierten Scheich Salman bin Ibrahim al-Khalifa aus Bahrain durch. 

Die Wahl in Zürich entwickelte sich wie erwartet zu einem wahren Marathon, der sich über mehr als fünf Stunden hinzog. Nach dem Verzicht des Südafrikaners Tokyo Sexwale brachte bereits der erste Durchgang eine knappe Führung für Infantino (88:85 Stimmen). Da die absolute Mehrheit verpasst wurde, kam es erstmals seit 1974 zu einer Stichwahl. Um Punkt 18 Uhr stand die Überraschung fest: Der 45-jährige Europäer, der als Ersatz für den gesperrten Michel Platini angetreten war, machte das Rennen. Den entscheidenden Pusch erhielt Infantino dabei durch die Stimmen der abgeschlagenen Mitbewerber Prinz Ali bin Al Hussein und Jérôme Champagne, deren Lager fast geschlossen zu ihm wechselten. Der sichtlich bewegte Sieger kündigte an, ein Präsident für alle 209 Mitgliedsverbände sein zu wollen und den Ruf der Fifa gemeinsam wiederherzustellen.

Bereits vor der Kür des neuen Chefs hatte der Verband den Weg für einen Neustart geebnet. Unter dem Druck von Justizbehörden, Politik und Sponsoren sowie nach einem dramatischen Einbruch der Finanzen – 2015 musste die Fifa erstmals seit Jahren rote Zahlen schreiben – stimmten 89 Prozent der Delegierten für ein weitreichendes Reformpaket. Amtszeiten wie die des langjährigen Machthabers Joseph Blatter gehören damit der Vergangenheit an. 

Die Statutenänderungen, die unter anderem mehr Transparenz, eine Gewaltenteilung und Frauenquoten vorsehen, treten in 60 Tagen in Kraft. Künftig wird das allmächtige Exekutivkomitee durch ein breiter aufgestelltes „Fifa-Council“ ersetzt, das rein strategisch agiert. Das operative Milliardengeschäft wandert zum Generalsekretariat. Der neue Präsident verliert dadurch an direkter Macht und ist nicht mehr allein zeichnungsberechtigt. Ob der Neustart gelingt, dürfte vor allem von der Besetzung des einflussreichen Generalsekretärs abhängen, den der Präsident künftig zwar vorschlägt, vom Rat aber absegnen lassen muss. Ein Risiko bleibt indes bestehen: Im neuen Führungsgremium sitzen weiterhin viele jener Funktionäre, die die jahrelange Krise des Verbandes mitzu verantworten haben.",de_85,20.529411764705884,7.195731145116719,0.10601719197707736,6.177650429799427,0.7535816618911175,0.17191977077363896
,de,gemini,"Hier ist eine überarbeitete Version im natürlichen, sachlichen Nachrichtenstil, die in Länge und Inhalt dem Original entspricht:

Im Umgang mit der anhaltenden Flüchtlingskrise zeigen sich auch im Profifußball immer mehr Vereine solidarisch. So hat der österreichische Bundesligist Austria Wien angekündigt, ab sofort jeden Freitag um 15 Uhr ein geregeltes Training für Flüchtlinge in der vereinseigenen Akademie anzubieten, das von eigenen Coaches geleitet wird. „Das zeigt, dass wir über unseren Tellerrand hinausblicken und mehr darstellen als einen reinen Fußballverein“, erklärte Austria-Vorstand Markus Kraetschmer. Ergänzend dazu trugen die „Veilchen“ am Mittwochabend ein Benefizspiel beim Zweitligisten FAC aus, dessen Einnahmen vollständig der Betreuung unbegleiteter minderjähriger Flüchtlinge zugutekommen. 

Auch in Deutschland beziehen prominente Clubs und Sportler klar Position. Unter dem Hashtag #stehtauf rufen Schalke 04 und bekannte Gesichter wie Gerald Asamoah und Hans Sarpei zu mehr Mitgefühl auf. „Wir attackieren Menschen, die absolut nichts besitzen und Schutz suchen? Jeder sollte einmal in sich gehen und nachdenken“, appelliert Asamoah in einem am Dienstag veröffentlichten Videoclip des Vereins, an dem sich Spieler, Trainer und Vorstand beteiligen. 

Zudem demonstriert die deutsche Fußball-Nationalmannschaft geschlossen Solidarität. Unter der Führung von Kapitän Bastian Schweinsteiger beziehen die Weltmeister in einem Video deutlich Stellung gegen Gewalt und Fremdenhass und werben stattdessen für ein tolerantes Deutschland. In dem kurzen Spot halten fünf Nationalspieler nacheinander Schilder mit Kernwerten hoch: Schweinsteiger steht für Hilfsbereitschaft, Jérôme Boateng für Respekt, İlkay Gündogan für Integration, Mesut Özil für Weltoffenheit und Toni Kroos für Fairplay. Zum Abschluss zeigt das Quintett gemeinsam die Botschaft: „Gegen Gewalt und Fremdenhass.“",de_86,19.153846153846153,9.98341820486623,0.11693548387096774,6.653225806451613,0.7903225806451613,0.1814516129032258
,de,gemini,"Hier ist eine Version in eigenen Worten, die den ironischen, kritischen Ton des Originals beibehält, ungefähr gleich lang ist und wie ein typischer meinungsstarker Medienkommentar klingt:

Wo Michael Jeannée über den Anstand wacht, bleibt kein Stein auf dem anderen – und genau um dieses Thema soll es heute gehen. Doch bevor wir uns dem guten Benehmen widmen, gibt es erfreuliche Post aus der Rubrik Zähneknirschen: Das freiheitliche Magazin *Zur Zeit* musste – wenn auch nicht ganz freiwillig, sondern per Gerichtsurteil im Namen der Republik – eine handfeste Falschbehauptung richtigstellen. 

Im Mai des Vorjahres hatte das Blatt die Journalistin Colette M. Schmidt noch als „Märchen-tante“ verunglimpft und ihr vorgeworfen, mit allen Mitteln die Existenz unbescholtener, rechts stehender Bürger ruinieren zu wollen. Zur Untermauerung diente der Redaktion damals ein vermeintlich todsicheres Indiz: Schmidt sei eine Patchwork-Mutter, und es sei ja allgemein bekannt, dass dieser Frauentyp die systematische Existenzvernichtung quasi im Blut habe. Da die im Gerichtssaal herbeifantasierten Opfer jedoch beim besten Willen nicht aufzutreiben waren, verurteilte das Wiener Landesgericht für Strafsachen das Magazin wegen übler Nachrede zu einer Entschädigung. 

Für das rechte Blatt eine herbe Schmach, die man jedoch nicht auf sich sitzen lassen wollte. Unter einem Foto der Journalistin wurde enthüllt: Colette M. Schmidt, geboren 1971 in Kanada. Womit für die Redaktion alles gesagt war – was Gutes kann schließlich nicht aus dem Ausland kommen!

Doch nun zum eigentlichen Thema: Gutes Benehmen ist wieder gefragt. Allerdings nicht überall, glaubt man dem selbsternannten Knigge der Boulevardpresse, Michael Jeannée. Als echtes Schreckgespenst der feinen Brüsseler Finanzwelt galt einst der griechische Ex-Minister Yanis Varoufakis. Er sprach Klartext über die dortigen Sanierungsmethoden und zeigte sich auch noch stolz auf die Verachtung, die ihm dafür entgegengebracht wurde. Das rief den Benimm-Experten der *Krone* auf den Plan, der Varoufakis prompt als „üble, jämmerliche und unsympathische Figur“ und „notorischen Falschspieler“ titulierte. Ob Varoufakis seine Kollegen jemals ähnlich beschimpft hat, ist unwahrscheinlich – aber wo Jeannée den Ton angibt, wächst eben kein Gras mehr.

Noch mehr Fett weg als der Brüsseler Motorrad-Schreck bekam wenig später *Falter*-Herausgeber Armin Thurnher, der Varoufakis in einem Leitartikel unter dem Titel „Schlechtes Benehmen wieder gefragt“ verteidigt hatte. Vielleicht geschah das nicht ganz zu Unrecht: Thurnher kritisierte zwar das dünnhäutige Gehabe der EU-Granden, räumte aber gleichzeitig ein, Varoufakis hätte die Eurozone retten können, wenn er seine Positionen nur mit besseren Manieren vorgetragen hätte. Eine etwas naive Hoffnung, wie selbst Thurnher mit einem Zitat von Karl Marx einsieht – wonach bloße Empörung noch keinen echten Widerstand ersetzt.

Ob die Aufregung um Varoufakis nun tatsächlich das Resultat einer geeinten Bourgeoisie war oder doch nur an seinen mangelnden Manieren lag, konnte am Ende ohnehin nur einer endgültig klären: Michael Jeannée. Der lebt seit Jahren von der kreativen Masche, den *Falter* beharrlich als „Bolschewikenblattl“ zu beschimpfen. Seine jüngste Kolumne leitete er dementsprechend mit den Worten ein: „Sie werden das Wiener Bolschewikenblattl Falter und seinen Chefredakteur Armin Thurnher nicht kennen“ – und unterstellte seinem Publikum damit eine fast schon beleidigende Amnesie. In Jeannées Fall darf man eine solche Gedächtnislücke allerdings ausnahmsweise als wohltuend empfinden.",de_87,21.91304347826087,10.745729357884102,0.11507936507936507,6.117063492063492,0.7083333333333334,0.1488095238095238
,de,gemini,"Hier ist eine naturalistische, journalistische Umformulierung im gleichen Stil und mit ähnlicher Länge:

Beim Start seines neuen Streaming-Dienstes Apple Music setzt der iPhone-Konzern auf eine maximale Bitrate von 256 kbps – und bleibt damit seiner bisherigen iTunes-Linie treu. Wie unter anderem das Tech-Portal *TheNextWeb* anmerkt, hinken die Kalifornier damit der gesamten Konkurrenz hinterher. Ob Spotify, Google Play Music, Tidal oder Deezer: Sie alle übertragen Musik mit 320 kbps. Sogar die inzwischen von Apple übernommene Marke „Beats“ hatte diesen Wert einst als Branchenstandard bezeichnet. 

Warum Apple ein niedrigeres Niveau wählt, bleibt zunächst unklar. Zwar ist wissenschaftlich umstritten, ob Hörer den Unterschied zwischen 256 und 320 kbps im Alltag überhaupt wahrnehmen können, zudem spielen Faktoren wie der genaue Codec eine Rolle (hierzu schweigt sich Apple noch aus). Dennoch sorgt die Entscheidung für Kritik: Medien wie *Mashable* werten Apple Music als unausgegoren. Zwar schont die geringere Datenrate das mobile Datenvolumen, allerdings hätte man dies auch den Nutzern selbst überlassen können.",de_88,19.625,9.538573006482679,0.12101910828025478,6.1528662420382165,0.821656050955414,0.1337579617834395
,de,gemini,"**Uni-Zugangsregeln begünstigen Akademikerkinder**

**Wien –** Die Einführung von Zulassungsbeschränkungen an österreichischen Universitäten hat den Anteil von Studierenden aus Akademikerhaushalten in den betroffenen Fächern steigen lassen. Das geht aus einer aktuellen Studie hervor, die am Dienstag bei einer Tagung der Arbeiterkammer (AK) vorgestellt wurde. Die Untersuchung nahm die Entwicklung in Studiengängen wie Human- und Veterinärmedizin, Psychologie, Publizistik und Biologie unter die Lupe. Ausgelöst durch ein EUGH-Urteil, waren solche Hürden hierzulande ab 2005 eingefügt worden.

Besonders deutlich zeigt sich der Trend in der Humanmedizin: Lag der Anteil der Akademikerkinder zwischen 2000 und 2004 noch bei maximal 41 Prozent, kletterte er danach auf über 50 Prozent (aktuell 54,5 Prozent). Ein wesentlicher Faktor dabei ist der Zuzug aus dem Ausland, insbesondere aus Deutschland, wo der Akademikeranteil unter Studierenden generell höher ist – in der Bundesrepublik liegt er laut Ministeriumsangaben bei 68 Prozent, in der Schweiz bei 57 Prozent. Zwar dämpfen feste Quoten von 75 Prozent für Inländer und 20 Prozent für EU-Bürger diesen Effekt, ganz ausgleichen können sie ihn jedoch nicht.

Ähnliche Beobachtungen machten die Forscher in der Veterinärmedizin, wo seit 2005 Eignungstests gelten. Hier sprang der Anteil der Akademikerkinder von 34 auf 46 Prozent im darauffolgenden Jahr. Auch in der Biologie schlug die Regelung direkt an: Als 2005 Beschränkungen eingeführt wurden, stieg der Wert um rund acht Prozentpunkte auf 43 Prozent; nach ihrer Aufhebung im Jahr 2007 fiel er umgehend wieder unter die 40-Marke. In Publizistik und Psychologie trugen ebenfalls vor allem Studierende aus dem Ausland mit höherem sozioökonomischem Hintergrund zu diesem Anstieg bei. Neuere Beschränkungen aus dem Jahr 2013 blieben in dieser Analyse noch außen vor.

Wie stark das Elternhaus den Bildungsweg prägt, belegt eine zweite, von der AK in Auftrag gegebene Untersuchung der Linzer Ökonomen Rene Böheim und Christina Judmayr. Für ihre Studie analysierten sie Daten von mehr als 190.000 Geschwisterpaaren. Das Ergebnis: Wer Geschwister mit maximal Pflichtschulabschluss hat, schafft nur mit einer Wahrscheinlichkeit von drei Prozent den Sprung an die Universität. Mit 44 Prozent ist ein Lehrabschluss oder eine berufsbildende mittlere Schule weitaus wahrscheinlicher, während 39 Prozent ebenfalls nicht über den Pflichtschulabschluss hinauskommen. Umgekehrt machen Geschwister von Akademikern zu 77 Prozent mindestens Matura.

Im internationalen Vergleich ähnelt der österreichische Befund damit stark den Werten aus Skandinavien, während die soziale Herkunft in Deutschland und den USA noch stärkere Auswirkungen zeigt. Obwohl die Daten keine Rückschlüsse darauf zulassen, ob diese Unterschiede biologisch oder sozial bedingt sind, verweisen die Studienautoren auf das Schulsystem: Da eine frühe Trennung von Kindern in unterschiedliche Schultypen die Bildungsungleichheit verstärkt, spiele die Struktur des Bildungssystems eine zentrale Rolle für die Chancengleichheit.

Die Österreichische HochschülerInnenschaft (ÖH) sieht sich durch die Ergebnisse in ihrer Kritik bestätigt. Vizerevisor Florian Kraushofer sprach von einer „protektiven Elitenpolitik“ und forderte abermals die Abschaffung sämtlicher Zugangsbeschränkungen, die aus Sicht der Studierendenvertretung den Zugang für Nicht-Akademikerkinder langfristig erschweren. 

Die Universitätenkonferenz (uniko) betonte hingegen, die Daten müssten differenziert betrachtet werden. Während sich im Bereich der Medizin zweifellos eine soziale Reproduktion der Ärzteschaft zeige, ließen die bisherigen ministeriellen Evaluierungen darüber hinaus keine generellen Hinweise auf negative strukturelle Folgen für die soziale Mischung erkennen, so uniko-Präsident Heinrich Schmidinger.",de_89,21.25,10.353139620424328,0.10412573673870335,6.538310412573674,0.6895874263261297,0.19646365422396855
,de,gemini,"**Wien/Brüssel – Bundeskanzler Werner Faymann (SPÖ) hat sich nach Abstimmung mit EU-Kommissionspräsident Jean-Claude Juncker gegen Grenzzäune in Europa ausgesprochen. Zuvor hatte Innenministerin Johanna Mikl-Leitner (ÖVP) technische Sperren an der Grenze zu Slowenien ins Gespräch gebracht und den Begriff „Zaun“ verwendet. Faymann betonte jedoch in der „ZiB 2“, dass es innerhalb des Schengen-Raums keine Zäune geben werde – weder zu Ungarn noch zu Slowenien. Technische Hilfsmittel würden zudem keinen einzigen Flüchtling abhalten; wer das behaupte, täusche die Bevölkerung. Sinnvoll seien vor allem Maßnahmen direkt in den Krisenregionen.**

Während Mikl-Leitner die Planung der technischen Vorrichtungen auf rund zehn Tage schätzte und betonte, es gehe um eine kontrollierte Abwicklung samt „Tor“, beteuerten sowohl Faymann als auch Vizekanzler Reinhold Mitterlehner (ÖVP), man wolle keine Abschottung. Bundespräsident Heinz Fischer zeigte indes bei einem Auslandsbesuch Verständnis für die Innenministerin und verwies auf die ausgelasteten Kapazitäten Österreichs. Verteidigungsminister Gerald Klug (SPÖ) nannte Alternativen wie Container oder Absperrgitter, mahnte jedoch, die Menschlichkeit nicht zu vernachlässigen.

Der Ansturm an den Grenzen hält indes an: Allein am Mittwochabend harren rund 6.000 Schutzsuchende im steirischen Spielfeld aus, wie die Polizei mitteilte. Der Großteil wurde in Rot-Kreuz-Zelten untergebracht, ein nächtlicher Abtransport in Transitquartiere war geplant. Angesichts der Lage denkt nun auch Slowenien über schärfere Grenzkontrollen nach, falls vereinbarte EU-Beschlüsse ausbleiben. 

Faymann und Juncker forderten in ihrem Telefonat die rasche Umsetzung der Ergebnisse des Balkan-Gipfels, insbesondere die Schaffung von zehntausenden neuen Unterkünften, um eine humanitäre Krise zu verhindern. Die EU-Kommission will die Fortschritte bereits an diesem Donnerstag in einer ersten Videokonferenz überprüfen.",de_90,17.928571428571427,6.912352149948522,0.11244979919678715,6.7991967871485945,0.8032128514056225,0.1646586345381526
,de,gemini,"Hier ist eine naturalistische, im Nachrichtenton gehaltene Version des Textes:

**„Happy Birthday“ ist frei: Gericht schwächt Warner Music**

Das weltbekannte Geburtstagslied „Happy Birthday to You“ ist offiziell Allgemeingut. Das hat ein Bundesgericht in Los Angeles am Dienstag entschieden und damit eine schwere Niederlage für die Warner Music Group besiegelt. Laut Richter George King besitzt der US-Musikriese mit seiner Tochter Warner/Chappell Music keine gültigen Urheberrechte an dem Song. 

Warner hatte sich die Rechte im Jahr 1988 gesichert und damit zuletzt jährlich rund zwei Millionen Dollar (ca. 1,79 Millionen Euro) eingenommen. Zwar hatte die Firma Clayton F. Summy das Urheberrecht bereits 1935 angemeldet, doch nach Ansicht des Gerichts galt dies damals lediglich für eine bestimmte Klavier-Arrangement-Melodie, nicht jedoch für den Text – die Melodie selbst war ohnehin längst gemeinfrei. 

„Nach 80 Jahren ist *Happy Birthday* endlich frei“, konstatierte Klägeranwalt Randall Newman nach dem Urteil. Geklagt hatten im Jahr 2013 drei Dokumentarfilmer. Komponiert worden war das Stück ursprünglich 1893 von den Schwestern Mildred und Patty Hill unter dem Titel „Good Morning to You“, ehe der weltberühmte Geburtstagstext später hinzukam. In Deutschland war der Song übrigens laut der Gema noch bis Ende 2016 urheberrechtlich geschützt.",de_91,17.363636363636363,8.844851890149302,0.09947643979057591,6.06282722513089,0.8219895287958116,0.1518324607329843
