text,language,origin
,de,gpt_oss_groq
"**Politikwissenschaftler Lok Raj Baral kritisiert das politische Establishment für den schleppenden Wiederaufbau Nepals nach dem Erdbeben.**  

**STANDARD:** Warum kommt der Wiederaufbau nur so langsam voran?  
**Baral:** Die Verantwortlichen blockieren sich gegenseitig, weil jede Partei ihre eigenen Ziele verfolgt. In den vergangenen zwölf Monaten hat sich kaum etwas getan – nicht einmal ein einziger Koordinator für die Wiederaufbaumaßnahmen wurde benannt.  

**STANDARD:** Was steckt hinter dieser Blockade?  
**Baral:** Die Parteien sind in internen Machtkämpfen verstrickt, die Regierung konzentriert sich mehr auf ihr eigenes Überleben als auf die Krisenbewältigung, und das Verwaltungssystem funktioniert eher wie ein Labyrinth. Persönliche Interessen der Politiker verhindern zudem, dass Entscheidungen zügig umgesetzt werden.  

**STANDARD:** Hat die neue Verfassung das Problem gelöst?  
**Baral:** Die Verfassung hat zwar einige Fragen aufgeworfen,",de,gpt_oss_groq
"**UN‑Flüchtlingshochkommissariat – zu spät, zu wenig und chronisch knapp finanziert**

In der Flüchtlingskrise, die Europa seit 2015 immer wieder erschüttert, wird die UN‑Organisation UNHCR zunehmend dafür kritisiert, zu spät und unzureichend zu handeln – obwohl die Aufgabe eigentlich nicht zu ihrem eigentlichen Mandat gehört.

Der 27‑jährige Josef Hofer aus Salzburg, der als Betreuer von Menschen mit Behinderung arbeitet, war einer der ersten Freiwilligen, die im Herbst 2015 nach Budapest reisten, um Asylsuchende eigenständig nach Österreich zu bringen. Als er von den Zuständen im ungarischen Grenzdorf Röszke erfuhr – dort waren im September des Vorjahres Tausende von Flüchtlingen unter menschenunwürdigen Bedingungen festgehalten – schloss er sich sofort einer Gruppe von Helfern an",de,gpt_oss_groq
"**Christian Hölbling präsentiert „Ich kann auch anders“ – ein kabarettistisches Experiment zwischen Identität und Gesellschaftskritik**

Wien – Mit seinem neuen Solo‑Programm „Ich kann auch anders“ wagt der Kabarettist Christian Hölbling einen frischen Ansatz. In der typischen Mischung aus bissigem Humor und persönlicher Anekdote spielt er mit den eigenen Herkunfts­konflikten: „Ich bin ein Ölien, ein echter Ölien, ein Steirer aus Völkermarkt“, beginnt er,",de,gpt_oss_groq
"**Allianz startet eigenen Mobilfunk‑Deal: SIM‑Tarif mit Geräte‑Versicherung für 14,90 €**

Wien – Ab kommenden Monat bietet die Allianz einen neuen Mobilfunk‑Service an, den sie „Allianz SIMvor“ nennt. Der Tarif beinhaltet nicht nur Telefonie, SMS und Daten, sondern auch eine umfassende Versicherung für das Smartphone – und das zu einem Preis von 14,90 Euro im Monat. Verantwortlich für das Projekt ist Michael Krammer, ehemaliger Chef von Telering und Orange, der gemeinsam mit seiner Firma Ventocom das technische Rückgrat des Angebots liefert.

**Versicherung inklusive – was ist gedeckt?**",de,gpt_oss_groq
"**Zwei‑Drittel der Stimmen gezählt – NLD führt eindeutig**  
Naypyidaw – Nach Auszählung von rund 66 % der abgegebenen Stimmen steht die Nationale Liga für Demokratie (NLD) der Friedensnobelpreisträgerin Aung San Suu Kyi (70) nach der Parlamentswahl in Burma unangefochten an der Spitze. Um jedoch die absolute Mehrheit in beiden Kammern zu erreichen, fehlen ihr noch 38 Sitze.

Für insgesamt 130 Parlamentssitze ist das Ergebnis noch offen, weil die Wahlkommission die restlichen Stimmen noch nicht vollständig ausgezählt hat. In einem Telefonat gratulierte US‑Präsident Barack Obama dem burmesischen Präsidenten zum reibungslosen und friedlichen Wahlablauf. Auch Deutschlands Außenminister Frank‑Walter Steinmeier äußerte sich ähnlich positiv und betonte die Hoffnung, dass sowohl die bislang regierende Partei als auch das Militär das Ergebnis akzeptieren würden. „Die Glückwünsche des amtierenden Präsidenten Thein Sein an die Wahlsieger verdienen besondere Anerkennung“, so Steinmeier.

Bei den letzten",de,gpt_oss_groq
"**Graz –** Die Menschenrechtsinitiative SOS Mitmensch hat bei der Staatsanwaltschaft Graz ein Dokument eingereicht, in dem die umstrittene Äußerung des Chefredakteurs der „Steirerkrone“, Christoph Biró, kritisch beleuchtet wird. In seinem Beitrag warnt Biró vor angeblichen Plünderungen, sexuellen Übergriffen und Sachbeschädigungen durch Geflüchtete – Gerüchte, die seit längerem in den sozialen Netzwerken kursieren und nachweislich widerlegt sind.

SOS Mitmensch fordert nun die Prüfung, ob Birós Aussagen nach dem Strafgesetzbuch als Hetze zu werten sind oder ob es sich um die bewusste Verbreitung falscher, beunruhigender Behauptungen handelt. Alexander Pollak, Sprecher der Organisation, betont, dass bislang keinerlei Belege für die genannten Vorfälle vorliegen und der Kommentar das Misstrauen gegenüber Schutzsuchenden geschürt habe.

Die steirische Landtagsabgeordnete der Grünen, Sabine Jungwirth, hat Biró in einem offenen Schreiben aufgefordert, die Herkunft seiner Informationen offen zu legen, insbesondere zu den angeblichen Supermarktpl",de,gpt_oss_groq
"**Drei Österreicher in der Champions League, Alaba im Titelfieber – Astana, Gladbach und Gent als Frischlinge**

Wien – Am Dienstagabend startet die 24. Saison der Champions League, und wie gewohnt gelten die bekannten Top‑Clubs als Favoriten um den begehrten Titel. Der FC Barcelona will zum zweiten Mal in Folge die Königsklasse verteidigen – ein historischer Erfolg, den es bisher nur dem AC Milan gelungen ist.  

Für Österreich gibt es dieses Mal drei Vertreter in der Hauptphase. Während Aleksandar Dragović beim Dynamo Kiew und der verletzte Martin Stranzl bei Borussia Mönchengladbach ihr Können unter Beweis geben wollen, hat David Alaba mit dem FC Bayern München deutlich höhere Ziele. Die Bayern gelten als ernsthafte Konkurrenten Barcelonas, ebenso wie Real Madrid unter dem neuen Trainer Rafael Benítez und die englischen Spitzenclubs aus Manchester und London. Auch Paris Saint‑Germain will mit seinem Geldrausch die Konkurrenz nicht unterschätzen.  

Finanziell bleibt die Champions League ein eigener Wirtschaftszweig. Bis 2018 sollen",de,gpt_oss_groq
"**Glock Horse Performance Center – Ein exklusives Reit‑Event in Kärnten**

Kärnten – In den letzten fünf Jahren hat das **Glock Horse Performance Center (GHPC)** in der Nähe des Ossiacher Sees einen Namen gemacht, der weit über die Grenzen Österreichs hinaus reicht. Das von **Gaston Glock senior** (86) initiierte Pferdesport‑Komplex hat sich zu einer Schmelz‑ und Begegnungsstätte für Reit‑Stars, Film‑Prominenz und Milliardäre entwickelt – unter anderem treten regelmäßig Künstler wie **Robbie Williams** oder **Cher** auf. Während einige das Projekt als gelungene Investition in die regionale Sport‑ und Kultur‑Szene feiern, kritisieren andere, dass es sich um ein „vergeudetes“ Millionengeheimnis handelt.

### Ein Palmen‑Teppich für die Besten

Im Mittelpunkt des GHPC steht ein roter Teppich, der von Palmen gesäumt ist – ein Bild",de,gpt_oss_groq
"**Levi‑Slalom wegen Schneemangel gestrichen – kein Ersatz in Sicht**

Die Slalom‑Wettbewerbe für Damen und Herren in Levi mussten abgesagt werden. Wie bereits 2007 und zuletzt 2011 bleibt das Resort auch dieses Mal vom fehlenden Schnee betroffen. Trotz kurzer Schneefall‑Episoden kurz vor dem Saisonstart reichten die Neuschnee‑Mengen nicht aus, um die Pisten sicher zu befahren. Der Wetterbericht drehte plötzlich um: Aus angekündigten ‑3 °C wurde am Hang ein Plus‑3‑Grad‑Tag, erklärte Rennleiter Markus Waldner gegenüber der APA. Auch die Chef‑Renndirektorin der Damen, Atle Skaardal, zeigte sich enttäuscht. Für Athleten, Fans und das Resort wäre es unfair, unter den schlechten Bedingungen ein Rennen abzuhalten.

Ein Nachholtermin ist derzeit kaum realistisch, weil der Weltcup‑Kalender bereits überladen ist. Waldner betonte, dass die Slaloms zwar nicht endgültig gestrichen seien, die Wahrscheinlichkeit einer Verschiebung jedoch sehr gering bleibt. Die nächste Pause im Rennplan erstreckt sich bis zu den nordamer",de,gpt_oss_groq
"**Oxfam kritisiert ungenügende Hilfe für syrische Flüchtlinge und fordert mehr Umsiedlungen**

Die Entwicklungs- und Nothilfsorganisation Oxfam hat am Dienstag ihre Unzufriedenheit mit der internationalen Unterstützung für syrische Flüchtlinge – sowohl innerhalb Syriens als auch in den Nachbarländern – zum Ausdruck gebracht. In dem aktuellen Bericht „Solidarity with Syrians“ bezeichnete Oxfam die bisherige Hilfe als oberflächlich und wenig ernst gemeint. Die Analyse prüfte, inwieweit Industrieländer finanzielle Mittel bereitstellen und Aufnahmeplätze für Schutzsuchende schaffen, sowie wie aktiv sie an einer Beendigung des Syrien-Kriegs mitwirken. Das Ergebnis: Die verfügbaren Mittel reichen bei weitem nicht aus, um den Betroffenen ein würdevolles und sicheres Leben zu ermöglichen. Viele zugesagten Resettlement‑Programme seien bislang kaum umgesetzt – bislang fanden nur rund 17 000 Menschen auf diesem Weg Zuflucht.

Oxfam verlangt, dass bis Ende 2016 mindestens zehn Prozent der in den syrischen Nachbarstaaten lebenden Flüchtlinge in Drittstaaten umgesiedelt werden. Der Bericht weist zudem darauf hin, dass lediglich",de,gpt_oss_groq
"**Luxemburg: Ausländerwahlrecht abgelehnt – Mehr als drei Viertel sagen Nein**

Im kleinen EU‑Staat Luxemburg hat ein Referendum am Sonntag klargestellt, dass die geplante Einführung eines Wahlrechts für Nicht‑Staatsbürger nicht umgesetzt wird. Rund 78 % der Abstimmenden sprachen sich gegen den Vorschlag von Premierminister Xavier Bettel aus, der ein solches Recht nur für Ausländer vorsah, die seit mindestens zehn Jahren im Land leben und bereits an Kommunal‑ oder Europawahlen teilgenommen haben. Damit bleibt es – wie in allen anderen EU‑Staaten – dabei, dass Ausländer nicht an den nationalen Parlamentswahlen teilnehmen dürfen.

Auch andere Vorhaben der Regierung fanden kaum Zustimmung. Das Wahlalter sollte von 18 auf 16 Jahre gesenkt werden; hierfür stimmten knapp 81 % der Wähler mit „Nein“. Und die Idee, die Amtszeit von Ministern auf zehn Jahre zu begrenzen, wurde nur von rund 30 % befürwortet.

Bettel, 42, begründete das Einwohnerwahlrecht mit dem hohen Anteil ausländischer Bewohner – etwa 45 % der rund 550 ",de,gpt_oss_groq
"**Griechische Wirtschaft gerät tiefer in die Rezession – politische Auseinandersetzungen belasten**

Athen – Die griechische Konjunktur schrumpft stärker als bislang angenommen. Laut den neuesten Zahlen der europäischen Statistikbehörde Eurostat sank das Bruttoinlandsprodukt im dritten Quartal um 0,9 % gegenüber dem Vorquartal. Im November hatten die Statistiker noch von einem vorläufigen Rückgang von 0,5 % gesprochen. Im zweiten Quartal war hingegen ein leichtes Plus von 0,3 % zum Vorquartal zu verzeichnen, während das Wirtschaftswachstum zum Jahresbeginn noch ausblieb.

Das dritte Quartal gilt in Griechenland traditionell als entscheidender Indikator, weil hier die Ergebnisse der Tourismussaison sichtbar werden. Zum Vergleich: Im dritten Quartal 2014 wuchs die Wirtschaft laut Eurostat noch um 0,8 %.

Für den diesjährigen Rückgang wird vor allem das anhaltende politische Tauziehen zwischen der linken und der rechten Regierung in den ersten Monaten des Jahres verantwortlich gemacht. Die angespannten Verhandlungen mit europäischen Partnern und Geldgebern, die Drohung einer Staatspleite",de,gpt_oss_groq
"Insgesamt sind rund 800 000 Fälle von manipulierten CO₂‑Angaben bei Fahrzeugen bekannt geworden. Betroffen ist vor allem Volkswagen: Bei vielen Neu‑ und Gebrauchtwagen wurden die Emissionswerte zu Gunsten des Unternehmens nach oben korrigiert. Mehr als die Hälfte dieser Fälle – etwa 430 000 Fahrzeuge – stammt aus dem Modelljahr 2016 und steht teilweise bereits auf den Hofen der Händler, wie VW am späten Freitagabend aus Wolfsburg mitteilte. Auch ältere Modelle werden jetzt geprüft, ob dort zu niedrige CO₂‑Werte angegeben wurden. Interessierte können auf www.volkswagen.de/info nachsehen, ob ihr Auto zu den betroffenen Fahrzeugen gehört. 

Der Absatz der VW‑Hauptmarke hat sich gleichzeitig weiter abgeschwächt, weil der Diesel‑Skandal mit manipulierten Stickoxid‑Werten das Markenimage belastet. Im Oktober wurden weltweit 490 000 Fahrzeuge verkauft – das sind 5,3 % weniger als im Vorjahr. Der neue Vorstandsvorsitzende Herbert Diess sah jedoch bislang keine Gefahr für Arbeitsplätze im Kernbetrieb, erklärte er in einem gemeinsamen Interview mit dem Betriebsratschef Bernd Osterloh. Auch Osterloh betonte in der Süddeutschen Zeitung, dass",de,gpt_oss_groq
"**Marie Rötzer übernimmt Leitung des Landestheaters Niederösterreich**  
Die 47‑jährige Dramaturgin Marie Rötzer, bis vor Kurzem persönliche Referentin des Intendanten am Thalia‑Theater Hamburg, wird die Nachfolge von Bettina Hering antreten. Rötzer, gebürtige Mistelbacherin, folgt der ehemaligen Schauspielchefin, die zu den Salzburger Festspielen gewechselt ist. Der neue Vertrag startet im Sommer 2016 und ist zunächst auf vier Spielzeiten bis zum Sommer 2020 befristet.  

Rötzers beruflicher Werdegang begann in den frühen 1990er‑Jahren am Landestheater Sankt Pölten. Nach einer Tätigkeit als Lektorin an der Universität Czernowitz in der Ukraine arbeitete sie als Dramaturgin an namhaften deutschsprachigen Bühnen – darunter das Maxim‑Gorki‑Theater in Berlin, die Gessnerallee in Zürich, das Schauspielhaus Graz, das Staatstheater Mainz und zuletzt das Thalia‑Theater Hamburg, wo sie dem Leitungsteam angehört.  

„Bettina Hering hat das Landestheater sowohl regional als",de,gpt_oss_groq
"**Gevgelija/Skopje/Belgrad – Am Samstag überquerten trotz verstärkter Sicherheitsmaßnahmen Hunderte von Migranten die mazedonisch-griechische Grenze.**  

Ein AFP‑Reporter aus Gevgelija berichtete, dass die Flüchtlinge aus Griechenland die von Polizisten mit Stacheldraht gesicherten Absperrungen durchbrachen. Laut Reuters sollen es sogar mehrere Tausend sein, die in das ehemalige Teilgebiet Jugoslawiens eindrangen. Ein vor Ort eingesetzter Reporter sah, wie Menschen die Barrieren überwanden und über Felder sprint",de,gpt_oss_groq
"**Wien – Die fünfstündige Bühneninszenierung „Kings of War“ von Ivo van Hove und der Toneelgroep Amsterdam sorgt für Aufsehen bei den Festwochen im Museumsquartier.**  

Das Projekt, das Shakespeares Königsdramen neu zusammensetzt, wird zum ersten Mal in der Festwochen-Programmreihe präsentiert. Der niederländische Autor Rob Klinkenberg hat Texte aus *Henry V.*, *Henry VI.* und *Richard III* in flüssiges Holländisch übertragen, wobei die zeitgenössische Bildsprache im Vordergrund steht.  

In der Halle E des MQ entsteht ein eigentümlicher „War Room“. Bühnenbildner Jan Versweyveld hat den Raum nach dem Hauptquartier von Winston Churchill gestaltet – ein Bunker, der zugleich an das 20. Jahrhundert als Zeugen der blutigen Fehde zwischen Lancaster und York erinnert.  

Die Handlung springt von Heinrich IV., dessen Leichnam noch nicht kalt ist, zum aufstrebenden Heinrich V. (gespielt von Ramsey Nasr), dem militär",de,gpt_oss_groq
"**Rubel‑Stärkung und steigende Ölpreise stärken Russland**

Moskau – Nach Einschätzung der Weltbank hat sich die wirtschaftliche Lage in Russland wieder etwas entspannt. Laut den aktuellen Zahlen der Organisation soll die Wirtschaftsleistung im laufenden Jahr nur noch um 2,7 % zurückgehen – deutlich besser als die zuvor erwarteten 3,8 % Rückgang. 

Ein wichtiger Grund dafür ist die Erholung des Rubels, die zusammen mit dem jüngsten Aufschwung der Ölpreise wirkt. Nach Monaten des Preisverfalls hat sich das Öl wieder nach oben bewegt, was für Russland von großer Bedeutung ist, da rund 40 % der Staatseinnahmen aus Ölexporten stammen.",de,gpt_oss_groq
"Nur Kärnten und Tirol liegen noch weiter zurück. Außer Niederösterreich und Salzburg kann derzeit kein Bundesland die geforderte Quote für unbegleitete minderjährige Flüchtlinge (UMF) erreichen. Im Erstaufnahmezentrum Traiskirchen wohnen nach wie vor über 1.000 jugendliche Geflüchtete. In Vorarlberg fehlen 113 Plätze – die Quote liegt hier bei gerade einmal 60 Prozent, wie die Montagsausgabe der Vorarlberger Nachrichten (VN) berichtet. Nur Kärnten (etwa 51 Prozent) und Tirol (rund 56 Prozent) schneiden beim Unterbringen von unbegleiteten jugendlichen Asylbewerbern noch schlechter ab. Salzburg hält die Quote nur dank rund 200 Jugendlichen, die in einer Kaserne untergebracht sind, kritisierte der Vorarlberger Kinder‑ und Jugendanwalt Michael Rauch. Auch die Vorarlberger Landesregierung bleibt nicht verschont: „Man kann nicht ständig in den Medien als Quotenerfüller auftreten, wenn wir bei den UMF nur 60 Prozent erreichen“, bemäng",de,gpt_oss_groq
"**Strategische Neuausrichtung und Vorstandskürzungen bei Uniqa – Fusion der heimischen Versicherungssparten bis 1. Quartal 2017**  

Wien – Der Uniqa‑Konzern stellt seine Struktur grundlegend um: Alle in Österreich tätigen Versicherungsgesellschaften sollen künftig zu einer Einheit zusammengeführt werden. Im Zuge dieser Maßnahme wird die Zahl der Vorstandsmitglieder von 22 auf zehn reduziert, um sich stärker an den zukünftigen strategischen Zielen und Herausforderungen zu orientieren, teilte die Uniqa Group am Mittwochabend mit.

Konkret plant das Unternehmen, bis spätestens zum ersten Quartal 2017 die Raiffeisen Versicherung AG, die Salzburger Landes‑Versicherung AG sowie die FinanceLife Lebensversicherung AG mit der Uniqa Österreich Versicherungen AG zu verschmelzen. Die Fusion reduziert nicht nur die operativen Einheiten, sondern wirkt sich auch auf die Holding aus: Die an der Börse notierte Uniqa Insurance Group AG soll künftig mit drei statt bisher fünf Vorständen auskommen",de,gpt_oss_groq
"**Astronomische Ausblicke im März**

Am 23. März erstrahlt der Vollmond über uns, während Jupiter im Löwen zu sehen ist. Die Tageslichtstunden nehmen schnell zu: Am 1. März beträgt die Tageslänge 11 Stunden 4 Minuten, bis zum 31. März steigen die Stunden auf 12 Stunden 50 Minuten. Die Dämmerung nach Sonnenuntergang bis zu einer Sonnentiefe von 12 Grad dauert etwa 1 Stunde 8 Minuten.

Der Frühlingsanfang fällt auf den 20. März, wenn die Sonne um 5 Uhr 30 nachmittags den Widder im Tierkreis eintritt – die Tag‑ und Nachtgleiche. Am 2. März befindet sich der Mond im Letzten Viertel im Sternbild Schlangenträger nahe Saturn. Am 7. März lässt sich die schmale Altlichtsichel tief in der Morgendämmerung im Osten‑Süd‑Osten (OSO) beobachten; zwei Tage später, am 9., gibt es",de,gpt_oss_groq
"Britische Sicherheitsbehörden reduzieren ihren permanenten Wachbetrieb vor der ecuadorianischen Botschaft in London, wo sich der WikiLeaks‑Gründer Julian Assange noch immer aufhält. Stattdessen soll eine verdeckte Ermittlungsaktion ausgebaut werden, wie Scotland Yard am Montag mitteilte. Der 44‑jährige Assange, gegen den in Schweden ein Haftbefehl wegen mutmaßlicher sexueller Übergriffe vorliegt, lebt seit Juni 2012 im diplomatischen Schutz der Botschaft. Er bestreitet die Vorwürfe und warnt, dass eine Auslieferung an die USA wegen der Veröffentlichungen von WikiLeaks für ihn eine Gefahr darstellen würde. Die permanente Bewachung habe die britischen Steuerzahler bisher mit rund 16 Millionen Euro belastet.",de,gpt_oss_groq
"**Seniorenbund‑Obmann Khol würdigt Steuerpaket, kritisiert aber Kanzler‑Stil**

Wien – Der Vorsitzende des ÖVP‑Seniorenbundes, Andreas Khol, lobte die Regierungskoalition für die im ersten Halbjahr erreichten Fortschritte, bemängelte jedoch nach wie vor das Fehlen von Reformen in den Bereichen Alterssicherung, Gesundheit und Pflege. „Wir sehen, dass man in vielen Feldern vorankommt – das ist nicht zu leugnen“, sagte",de,gpt_oss_groq
"**Spiegel‑Chefredakteur Klaus Brinkbäumer in Wien: Satire, Bezahlschranke und der digitale Wandel**

*Wien –* Der Chefredakteur des „Spiegel“, Klaus Brinkbäumer, hielt am Donnerstag im Rahmen der Journalismustage in Wien eine Keynote und beantwortete im Anschluss per E‑Mail Fragen des STANDARD zu den aktuellen Themen des Nachrichtenmagazins. Im Mittelpunkt standen die geplante Pay‑Wall, das kürzlich geleakte Innovationspapier und die Grenzen der Satire.

**Digitale Einnahmen und die Bezahlschranke**

Der „Spiegel“ habe seit 2000 etwa 70 % seiner Anzeigen verloren. Brinkbä",de,gpt_oss_groq
"**Wolf Wondratschek: Ein Gedichtband als Liebesbrief an den Sohn Raoul**

Der Wiener‑Münchner Dichter Wolf Wondratschek hat kürzlich sein Ged",de,gpt_oss_groq
"**Dell strebt mit EMC-Deal nach stärkerer Marktposition**

Der US‑Technologieriese Dell will durch die geplante Übernahme von EMC sein Portfolio ausbauen und damit besser gegen Konkurrenten wie Hewlett‑Packard bestehen. In New York erklärte das Unternehmen, dass die EMC‑Aktionäre für jede Aktie 24,05 Dollar in bar erhalten und zusätzlich ein Zertifikat, das den Anteil an der zu EMC gehörenden Softwarefirma VMware abbildet. Damit beläuft sich der Gesamtwert pro EMC‑Aktie auf rund 33,15 Dollar – ein Aufschlag von fast 20 % gegenüber dem Schlusskurs von Freitag.  

Der Deal, über den bereits seit Tagen spekuliert wurde, folgt auf die Rückführung von Dell in den Privatsektor vor zwei Jahren, als Michael Dell das Unternehmen mit Hilfe von Finanzinvestoren in einem 25‑Milliarden‑Dollar‑Kauf vom Börsenparkett nahm. Für die aktuelle Transaktion benötigen Dell und sein erneut beteiligter Partner Silver Lake laut Medienberichten etwa 40 Milliarden Dollar an Bankkrediten. Nach Abschluss",de,gpt_oss_groq
"**Akademie‑Präsident fordert mehr staatliche Unterstützung für Forschung**  

Wien – Der neue Präsident der Österreichischen Akademie der Wissenschaften (ÖAW), Anton Zeilinger, spricht sich deutlich für eine stärkere Förderung der Forschung aus und richtet dabei ein offenes Plädoyer an den neu gewählten Bundespräsidenten. In seiner Rede zur traditionellen Jahresversammlung der ÖAW am Freitag betonte Zeilinger, dass die Wissenschaft in Österreich sich in einer prekären Lage befinde und „so nicht weitergehen“ könne.  

Der Bundespräsident ist laut ÖAW‑Statuten der höchste Schirmherr der Akademie; deshalb verfolge die Einrichtung mit großem Interesse die Wahl am Sonntag. Zeilinger wollte jedoch keinen Kommentar zu den Kandidaten abgeben. Stattdessen hob er die Bedeutung hervor, dass der Präsident die internationale Ausrichtung der Wissenschaft versteht und insbesondere europäische Forschungsprojekte aktiv unterstützt.  

Ein zentrales Anliegen sei die finanzielle Situation des Fonds zur Förderung der wissenschaftlichen Forschung (FWF). Die Junge Kurie, die sich kürzlich als „Junge Akademie“ neu benannt hat, warnt bereits davor, dass die anhaltende Budgetknappheit",de,gpt_oss_groq
"Vier Kinder gerettet – Polizeiaktion in Amerika und Europa

Mexiko‑Stadt – Im Rahmen einer internationalen Razzia gegen Kinderpornografie wurden in Lateinamerika, den USA und Spanien mehr als 60 mutmaßliche Täter festgenommen. Die mexikanische Sicherheitskommission CNS teilte am Sonntag mit, dass die Verdächtigen über das Netz kinderpornografisches Material verbreitet haben sollen. Bei den gleichzeitig durchgeführten Durchsuchungen konnten vier potenzielle Opfer befreit werden, darunter drei Mädchen im Alter von neun, 14 und 15 Jahren aus Mexiko. Die groß angelegte Operation wurde von den Sicherheitsbehörden Südamerikas gemeinsam mit dem US‑FBI koordiniert. Durchsuchungen fanden demnach in Spanien, den Vereinigten Staaten, Mexiko, Argentinien, Brasilien, Chile, Kolumbien, Costa Rica, Guatemala, Paraguay, Uruguay und Venezuela statt.",de,gpt_oss_groq
"Der Präsident der Wirtschaftskammer kritisiert, dass in Österreich Arbeitslose teilweise dieselben Nettoauszahlungen erhalten wie Personen, die für ein Bruttogehalt von 1 700 Euro arbeiten. Laut den Zahlen des Arbeitsmarktservice waren Ende Juli rund 376.500 Menschen ohne Beschäftigung – ein Umstand, den Wirtschaftskammerchef Christoph Leitl für vermeidbar hält. In einem Gespräch mit dem „Volksblatt“ bejahte er, dass grundsätzlich jeder, der arbeiten will, eine Stelle finden könne, auch wenn sie nicht unbedingt an der Haustür oder im Wunschberuf liege. Die Arbeitsplätze seien vorhanden. Beim Thema Mindestsicherung bemängelte Leitl, dass der finanzielle Anreiz zum Arbeiten zu gering sei: „Es ärgert mich, dass die Summe aus Mindestsicherung und Transferleistungen netto fast mit dem Einkommen aus einem 1 700‑Euro‑Bruttogehalt zusammenfällt.“ Er warnt, dass Österreich seine Wettbewerbsfähigkeit steigern müsse: „Wir dürfen nicht länger in der Komfortzone verharren, sondern uns den harten Realitäten eines globalen Marktes stellen – mit hungrigen Anbietern aus Asien und dynamischen Konk",de,gpt_oss_groq
"**Österreich bleibt im internationalen Image‑Ranking im Hintertreffen – besonders wegen hoher Steuern**

Wien – Im neuesten Standort‑Ranking der IMD Business School aus Lausanne belegt Österreich wieder nur den 24. Platz von 61 untersuchten Ländern – ein leichter Sprung nach vorne gegenüber dem Vorjahr, aber nach wie vor ein eher mäßiges Ergebnis. Der entscheidende Kritikpunkt: Das Steuersystem. Mit fast dem schlechtesten Ergebnis im Vergleich zu den übrigen EU‑Staaten liegt Österreich fast am Schluss, wenn es um die Belastung von Einkommen und Unternehmensgewinnen geht, erklärt Christos Cabolis, Chefökonom des IMD‑Teams, dem STANDARD.

Auch die öffentlichen Finanzen schneiden nicht gut ab. Defizit‑ und Schuldenquote positionieren",de,gpt_oss_groq
"**Sozialistische Jugend und Grüne verlangen Rücktritte**  
*Linz –* Ein von zwei FP‑Ö‑Gemeinderäten in Linz veröffentlichtes Facebook‑Posting über Muslime hat nach einem Medienbericht am Mittwoch für Aufsehen gesorgt. Die Sozialistische Jugend und die Grünen fordern nun das Ausscheiden der beiden Stadträte.

Die Tageszeitung *Österreich* zeigte das Posting, in dem die FP‑Ö‑Gemeinderätin Susanne Walcher den Vorschlag von Wirtschaftskammerchef Christoph Leitl für ein „aufgepepptes“ Integrationsjahr mit den Worten kommentierte: „Gute Idee, Herr Leitl! Der übermotivierte junge Muslim wird dann als Kindergartenbetreuer Pipi machen oder im Pflegeheim seiner Oma beim Baden helfen.“ Ihr Parteikollege Markus Kraz fügte hinzu, man könne die Betroffenen auch in Tierheimen einsetzen, wo sie wenigstens „liebe Schafe“ hätten.  

Die Staatsanwaltschaft prüft, ob die Beiträge den Tatbestand der Volksverhetzung erfüllen.  

**Wertschulungen statt Hetze**  
Philipp ",de,gpt_oss_groq
"**Brüssel beschließt neue Maßnahmen für die Balkanroute**  

**Brüssel –** Am Sonntag trafen sich die Regierungschefs der Staaten, die am stärksten von der anhaltenden Flüchtlingskrise betroffen sind, zu einem Sondergipfel in Brüssel. Laut EU‑Kommission einigten sie sich auf einen 17‑teiligen Aktionsplan, der drei zentrale Ziele verfolgt: ausreichende Unterbringung, koordinierte Steuerung der Bewegungen und verstärkte Sicherung der Außengrenzen.  

**Gemeinsame Verantwortung**  
Die vergangenen Wochen hatten gezeigt, dass die Probleme entlang der Balkanroute nicht mehr von einzelnen Ländern allein gelöst werden können. Deshalb beschlossen die Regierungschefs aus Albanien, Bulgarien, Deutschland, Griechenland, Kroatien, Nordmazedonien, Österreich, Rumänien, Serbien, Slowenien und Ungarn, die Zusammenarbeit zu intensivieren und konkrete operative Schritte zu setzen. EU‑Kommissionspräsident Jean‑Claude Juncker betonte, dass die betroffenen Staaten nicht gegeneinander, sondern miteinander reden und handeln müssen. „Fl",de,gpt_oss_groq
"Rom – Die italienische Regierung hat am Freitag ein neues Gesetz beschlossen, das den Banken das schnellere Eintreiben von notleidenden Krediten ermöglichen soll. Laut Ministerpräsident Matteo Renzi wird die Frist für die Rückgewinnung von Darlehen von bisher sechs bis acht Jahren auf nur noch sechs bis acht Monate verkürzt. Ziel des Erlasses ist es, die anhaltenden Schwierigkeiten im Bankensektor endgültig zu beseitigen.

Durch das Gesetz können die Institute künftig zügiger auf Sicherheiten zurückgreifen, die Unternehmen als Garantie hinterlegt haben. Privatkredite, etwa Hypotheken, bleiben von der Regelung ausgenommen. Außerdem sieht das Gesetz vor, dass mehr als die Hälfte der rund 10.000 Kleinanleger, die bei der staatlichen Rettung von vier kleinen Banken im letzten Jahr Anleihen hielten und Geld verloren haben, entschäd",de,gpt_oss_groq
